subject,stage,chan,P1_window,N1_window,P2_window,N2_window,MMN1_window,P1_975,P1_1000,P1_1025,N1_975,N1_1000,N1_1025,P2_975,P2_1000,P2_1025,N2_975,N2_1000,N2_1025,MMN1_975,MMN1_975_latency,MMN1_1025,MMN1_1025_latency,P1-N1_975,P1-N1_1000,P1-N1_1025
11,before,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.667984992401492e-05,3.5921814493041775e-05,6.376265834980153e-05,4.583060994745709e-05,8.191545586918969e-05,9.277720111107014e-05,5.8184698494684826e-05,7.418345186945936e-05,6.883664253769345e-05,-9.11697021989561e-05,-6.981965041125496e-05,-8.270665742080646e-05,-2.221148357036065e-05,368.0,-3.832278435692939e-05,282.0,-1.9150760023442172e-05,-4.5993641376147916e-05,-2.9014542761268605e-05
11,before,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.285039696481304e-05,5.60166074015398e-05,0.00010853636965325909,6.45863957694151e-05,6.175815342280727e-05,0.00011351036071486477,6.734192726981924e-05,7.71266108152886e-05,9.273151991116522e-05,-6.180329546403088e-05,-6.093609566972206e-05,-4.4855062406195896e-05,-1.1384530768028783e-05,224.0,-2.6246001244150818e-05,372.0,8.264001195397935e-06,-5.741546021267471e-06,-4.973991061605688e-06
11,before,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",9.955106292886375e-05,0.00011460284634105171,0.00010108427265262224,7.967444847275334e-05,0.0001095196906644264,8.875825282715096e-05,7.084503203107479e-05,8.493893302395895e-05,6.522565346283941e-05,-0.00010184470050798255,-7.447621283160188e-05,-0.0001125976313291708,-2.907353709522261e-05,228.0,-6.216657882370868e-05,358.0,1.9876614456110407e-05,5.08315567662531e-06,1.2326019825471279e-05
11,before,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.234214705644061e-05,5.3582756452228476e-05,8.76600912744369e-05,4.0000000488827007e-05,6.793279044692188e-05,8.976016049280963e-05,8.465195357507394e-05,8.898229271400791e-05,8.334911528617583e-05,-8.2004061448324e-05,-6.787019579489947e-05,-6.535655894066678e-05,-1.4417442796749673e-05,230.0,-2.4576201790738497e-05,358.0,2.2342146567613607e-05,-1.4350033994693402e-05,-2.1000692183727296e-06
11,before,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",8.566661805867213e-05,9.552037809991544e-05,0.00010505480644614836,7.750804406697295e-05,0.00010208417071399176,0.00010400396503070858,8.764858168936429e-05,9.325733571332982e-05,8.716716602128475e-05,-8.572518695487485e-05,-7.64979475637794e-05,-9.803168390357116e-05,-2.1379809431857684e-05,374.0,-4.017554738486366e-05,356.0,8.158573991699181e-06,-6.563792614076326e-06,1.0508414154397763e-06
11,before,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",8.141409344861609e-05,7.892481665285862e-05,8.591994246009986e-05,8.501884954966947e-05,8.842150254539439e-05,9.464687416794493e-05,8.479885585798988e-05,8.363738214871374e-05,6.753205503859894e-05,-0.00010100913956805704,-7.654973491376349e-05,-0.00010511829993138556,-2.5037037252411128e-05,230.0,-5.4641081996033695e-05,302.0,-3.604756101053378e-06,-9.496685892535766e-06,-8.726931707845069e-06
11,after,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.00011633617735583921,9.446767412839928e-05,7.664110338689273e-05,0.00012704371116544863,0.00010513893541873842,9.146228117688809e-05,0.00012037247406511548,0.00011743966253038733,0.00010995731447611155,-0.00010328531468116806,-7.253671984572225e-05,-0.00010038113431659704,-6.259794293429316e-05,274.0,-6.343833257516615e-05,364.0,-1.0707533809609421e-05,-1.0671261290339144e-05,-1.4821177789995358e-05
11,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.00014303904812063326,0.00011915082868572861,0.00010866498838292512,0.00014855892982929586,0.00014130743010215958,0.00014322414074649555,9.737819857545655e-05,9.361270822001132e-05,0.00010790057914952769,-0.00011904293472788803,-9.184808905891404e-05,-8.080997814019989e-05,-3.7059531728845727e-05,296.0,-5.182370552224803e-05,366.0,-5.519881708662596e-06,-2.2156601416430975e-05,-3.455915236357043e-05
11,after,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.00010796946026363581,0.00010235360783654035,7.401293372742166e-05,0.0001400677385632669,0.00013593116086869266,0.00011318861321522583,0.00010617415037614412,0.00010924338155365937,0.00011051492925437258,-9.984767729362084e-05,-7.621236729977101e-05,-0.00010179138517332867,-6.171640438965283e-05,276.0,-6.042182661080904e-05,358.0,-3.209827829963109e-05,-3.357755303215231e-05,-3.9175679487804175e-05
11,after,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.00010325164916006106,6.360204652317251e-05,8.010657789358393e-05,0.00013578097415066126,7.165472410637667e-05,8.923971009778245e-05,0.00011311008336980479,9.731172784931472e-05,0.0001336406243479207,-8.712974905411921e-05,-8.23151137470917e-05,-5.461267489711996e-05,-1.4889792315816559e-05,276.0,-3.568680833126554e-05,368.0,-3.25293249906002e-05,-8.052677583204155e-06,-9.133132204198512e-06
11,after,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",9.477171161618764e-05,6.428025780174451e-05,4.975582739087388e-05,0.00012506383672418104,0.00011767778990602483,6.255518178183976e-05,9.918593996000639e-05,0.00010122030361884104,9.518357561896256e-05,-0.00010032337686066788,-5.884266494557362e-05,-8.682923249947551e-05,-6.35391863271108e-05,274.0,-7.714887356568635e-05,368.0,-3.0292125107993397e-05,-5.339753210428032e-05,-1.2799354390965877e-05
11,after,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.0001317664664827721,0.00010483066684609069,8.75516889355841e-05,0.00014054892042634443,0.00013994761442177308,0.0001279660297221595,0.00011611981287969307,9.934613863131406e-05,0.0001032415479130678,-0.00011574144422470416,-8.950767564517807e-05,-0.00010421920474945548,-4.8711796457503155e-05,278.0,-7.028777709085586e-05,370.0,-8.782453943572332e-06,-3.5116947575682396e-05,-4.04143407865754e-05
11,after,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",9.166713968766836e-05,5.9844070681436146e-05,3.2072079835753873e-05,0.00013343935168109232,0.00010959572903721502,0.00010478789985409091,0.00011476548253948027,0.0001048340706343316,0.00011359495666382637,-7.038356160658028e-05,-8.026181997791635e-05,-8.449513913663492e-05,-3.2015753496008315e-05,276.0,-4.9941933289379917e-05,372.0,-4.177221199342396e-05,-4.9751658355778875e-05,-7.271582001833703e-05
11,after,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.00012726972135613648,9.51796339844241e-05,8.364186651944059e-05,0.00015779752835472954,0.00014212318698766138,9.354440126188033e-05,0.00013122932817617318,0.0001098911383217859,0.00011465654172057575,-9.968604033810896e-05,-8.998004270078452e-05,-0.00010860309740194483,-3.626790057626153e-05,276.0,-6.511446280148533e-05,372.0,-3.052780699859306e-05,-4.694355300323728e-05,-9.902534742439742e-06
11,after,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.00013455509875100148,9.783558669847046e-05,0.0001085136073524936,0.00016134967606932469,0.00010726003836152275,0.0001802303048360784,0.00011821297708980532,0.00010638541628732444,0.0001384811851292009,-0.00010614356662394636,-9.435814402102974e-05,-7.623313307585836e-05,-1.884374394099037e-05,290.0,-3.777358241991219e-05,368.0,-2.6794577318323208e-05,-9.424451663052292e-06,-7.17166974835848e-05
11,long-term,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.2515763912882703,3.4862244204245214,1.9328891985326369,5.853160445132088,3.7152607389303856,3.684717144852475,2.9948936869065177,3.5320514122161386,0.22634565648442245,-3.3040148777919267,-2.548452615713128,-5.2471541925956044,-2.0147967127808726,298.0,-4.711012696867255,334.0,-3.601584053843818,-0.22903631850586414,-1.751827946319838
11,long-term,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.4812859583200406,3.9534074224999785,3.4014886625666705,5.917544397935694,4.2130586244971635,4.258287566414526,4.465472568207671,3.5762118025201866,0.06260153200979414,-3.219601739180176,-4.095091341446332,-4.962344928408523,-1.4113276559344325,300.0,-2.802532614238765,344.0,-4.436258439615653,-0.25965120199718505,-0.8567989038478556
11,long-term,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.841427232683552,4.016420051404723,1.5143829020559099,4.658286619614073,4.276349228575493,3.1011811589090414,3.546269286440217,3.346018310947513,-0.1918454308138441,-4.341374807514228,-3.20539257097918,-5.625154020194208,-2.4806825507824186,304.0,-4.307392953177095,382.0,-1.8168593869305214,-0.25992917717077013,-1.5867982568531316
11,long-term,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.202755570731033,3.1967051267086397,3.5987954419574164,5.67213929490566,3.4020005244846447,4.221161517392884,4.56296452472479,3.4726813609520204,2.7575281198392068,-2.207996440491972,-3.2227986779008635,-4.000828709621681,-0.372861108251052,282.0,-3.2904070047424803,330.0,-0.4693837241746275,-0.20529539777600503,-0.6223660754354672
11,long-term,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.253969707467932,2.26764423326106,1.1518431732123802,2.2200615883233352,2.436489962050305,2.6353505869826748,1.6645398288625184,2.8062976604458374,0.4721966928636548,-3.024723679084396,-1.9379196768941984,-4.743018204185328,-2.0664062183575713,294.0,-4.871859750293309,332.0,-0.9660918808554033,-0.1688457287892451,-1.4835074137702946
11,long-term,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.959824386434408,4.211379082805359,2.0453621094423284,5.34972448463906,4.4543105503646085,3.5332133658937157,4.604348984057496,4.221025760562362,0.33563446769246513,-3.4253399984988984,-3.716255265452536,-4.698991148456841,-0.9273031645221619,208.0,-3.049888359111358,334.0,-1.3899000982046519,-0.24293146755924955,-1.4878512564513873
11,long-term,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.743223934976607,2.5191376981813227,2.1398816705701447,5.348460260501327,2.745951333805098,3.3190529419490256,3.2815476812896582,3.6904591857647993,1.8959742340787158,-1.7537272921824718,-3.291615695691552,-3.665692602979285,0.051684632388715235,288.0,-2.5921061575378785,332.0,-1.6052363255247202,-0.22681363562377532,-1.179171271378881
11,long-term,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.794596728079331,3.5048129093520486,2.2695247105480827,6.100916126434544,3.7748251771805568,3.6230320723011853,5.0413397291584285,4.31426669515504,1.6377342658889678,-1.929755029265835,-3.8731709947285116,-4.182369823008941,0.48841902433064166,294.0,-2.36670846949407,336.0,-4.306319398355214,-0.2700122678285082,-1.3535073617531026
11,long-term,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.221011875215559,3.816647170852284,3.8147675333952247,5.741504739353832,4.059215840872219,5.002302435068104,4.653394796257118,3.668255811438327,2.7782992268403066,-2.7173457005510264,-3.8474028464340497,-4.819585336722861,-0.9245712816403802,296.0,-2.8357257185470153,342.0,-0.5204928641382729,-0.24256867001993498,-1.187534901672879
12,before,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.783656653112327,2.607343581755378,2.690479213098623,4.183739097420518,2.789725323480155,1.7668903064391306,4.525258970292877,2.4470438982058877,2.4248361997203305,-0.3005155839596142,-0.7864699232092688,-0.33463875690496386,-0.2003981407624388,240.0,-1.0452039572183938,392.0,-0.40008244430819095,-0.18238174172477706,0.9235889066594924
12,before,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.7860404731174189,2.920166846733854,2.7584606328298515,1.922977456100748,3.0476425664641718,2.8906818457052923,4.9163412850625,2.4802761101716992,3.2988869303843367,-0.3704654876970303,-0.654527307565103,-2.14923846794647,0.21361900642165516,366.0,-0.7931950727093187,208.0,-0.13693698298332913,-0.12747571973031757,-0.13222121287544075
12,before,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.291599326313632,2.256503086477722,2.9530148068434663,4.819913040267319,2.6231335062655554,0.9859786864820036,5.165075849781905,2.4212250880661457,3.2911392505898243,-0.6980842644086283,-2.1678657716810785,-2.6712649492604816,-0.4240092680205108,346.0,-1.6239521496355853,390.0,-0.5283137139536871,-0.3666304197878336,1.9670361203614628
12,before,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.236783876913961,2.2682421234540184,0.6550247669533353,1.9221667465858283,2.2215107639290648,1.4924964528114522,3.2720685431209935,1.135870083978629,0.14835183915533193,-0.10081168503484968,-1.2622304807234832,-1.9495215841390972,0.5385320333336261,260.0,-1.2107557543117438,258.0,0.31461713032813265,0.046731359524953664,-0.8374716858581168
12,before,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.6058979572034757,1.8792174664138916,2.238525779144832,4.630839146298578,1.9951382985057349,1.646373030964499,3.7586779351471495,1.497354332737208,-0.837707716904351,1.5091161426247222,-1.0966075368720742,-0.7011414041371284,1.0334093163668072,240.0,-0.5419093841884637,268.0,-1.024941189095102,-0.11592083209184323,0.5921527481803328
12,before,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.878904436205552,2.8602875916101977,2.579097328984642,2.043443155597896,2.9994040643527997,2.6709835329918907,5.407410632055884,2.054453898265709,2.3551646427289747,-0.4719955845197468,-0.7556500884663165,-2.0063958001783093,-0.036966748205022215,344.0,-1.437704280623996,262.0,-0.16453871939234377,-0.13911647274260197,-0.09188620400724856
12,before,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.2242303256556344,1.8081558190347289,2.011109414808692,3.3045464497459336,1.8930338251992265,2.195091857046227,4.371887107768644,1.3132426677354367,0.6345137954387374,0.3414464548492074,-1.1366419922333368,-1.8537372231384923,0.999619232129763,398.0,-1.1765219411274215,262.0,-0.0803161240902992,-0.08487800616449759,-0.1839824422375349
12,before,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.175659586444536,2.5914907635387814,2.4763953376761165,2.3383308109091394,2.6963911550244744,4.33658822593441,5.143469986649509,1.9170620074360405,1.8352499520024048,0.1095224989595648,-0.9033778005751416,-2.0125527865724995,0.48043303001416326,342.0,-1.3521553517619047,396.0,-0.16267122446460336,-0.10490039148569297,-1.8601928882582932
12,before,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.7371212185690157,3.2825911701542285,2.723699274794648,1.7835631555218352,3.3422260275554883,2.8990237872513918,4.546243118649956,2.2107954646024983,2.42109527469588,-0.7873689095832198,-0.9554459560756524,-1.2307410768728204,0.028517702843917858,282.0,-0.580681353896058,266.0,-0.04644193695281951,-0.05963485740125973,-0.17532451245674396
12,after,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.034924935438911,2.8343485017377024,-0.21207136992865613,5.180922159531971,3.0346075167445696,1.0682709558399643,5.1265382400258375,3.0547119917619385,1.3589111407212855,-1.232217270254372,-1.6486529987104417,-2.328482157326576,-0.38146371389844946,394.0,-2.024079531288899,328.0,-0.14599722409306004,-0.20025901500686727,-1.2803423257686204
12,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.886816636868253,2.6963684185943455,2.4352931100126156,5.813125415335962,2.7670342144505256,2.3120154801528967,4.659664740709639,2.0671378426833003,2.7359060103203503,-0.2725739363313665,-1.6163324287814826,-3.209799838447071,0.7707602029625846,396.0,-1.4721186651489773,308.0,1.0736912215322905,-0.07066579585618005,0.1232776298597189
12,after,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.233946724652225,2.8065580248582633,0.7662513606456858,5.255244766163961,2.9867205829839305,1.0178661749292013,4.206102062056571,2.714859105997645,0.8407411445569041,-1.4519436895373543,-2.5139707349674474,-3.241732686455589,-2.3448321339388505,392.0,-2.150568860463108,326.0,-0.021298041511736088,-0.18016255812566717,-0.2516148142835155
12,after,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.553839470034436,1.7419795777146805,2.136007496548691,2.88394427848476,1.7571161858085778,0.8638953701999345,3.672758938859455,1.5360116675702704,1.8671997348821052,-1.4781123619632033,-1.5697315331003794,-3.4276316084720064,-0.17269148015135682,276.0,-1.939646136562413,298.0,1.669895191549676,-0.015136608093897275,1.2721121263487563
12,after,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.9929448578086353,1.8892733712343417,0.8647649023219433,4.191629799065673,2.0092432851195325,1.1662650139983235,5.434056923875098,2.6523615258589013,1.1036205500707088,-1.4639042984884336,-1.3808056306850929,-3.392324924720105,-0.6151480784140853,256.0,-3.5422262853070117,328.0,-0.19868494125703773,-0.11996991388519085,-0.30150011167638024
12,after,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.0225893500133,3.0711406037144173,1.3265500252787774,7.215310701545027,3.1904201428092067,1.5742680129950604,5.91222163689102,2.397155511499644,1.5807030579695276,-0.52985456430448,-1.8017112402776376,-2.7341183541773866,-0.8084039930961118,394.0,-1.3204722038248704,322.0,-0.19272135153172698,-0.11927953909478939,-0.24771798771628295
12,after,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.561977852819272,2.12101848332093,1.8230964484914969,4.812012144229828,2.2139359507609684,2.6899947149172703,4.822381316949496,2.549666822647042,2.1303829542019206,-1.2828740630033415,-1.4855936630080968,-2.8307770432731,-0.565119295830791,398.0,-1.5627398224327005,214.0,-0.25003429141055644,-0.09291746744003859,-0.8668982664257734
12,after,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.08084500423242,3.1354217020558197,1.6438416895086398,6.3474834336910995,3.2654865703348133,1.8953931291219075,5.286340839907211,2.9914399716018014,1.2494515196257798,-1.3566035158310077,-1.7126035262578705,-2.626436434983194,-1.5627760080743252,398.0,-1.200489009149043,300.0,-0.26663842945867966,-0.13006486827899355,-0.25155143961326765
12,after,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.316576720607919,2.690802870749773,3.1242207655839165,4.6701611375960805,2.7271527009313457,1.5645018797848371,4.785513782999626,2.096251884815099,2.8677012700881983,-1.240285685368529,-1.7445938201641522,-3.5638997100299576,0.47410909489943065,282.0,-2.1365418535758223,304.0,1.646415583011838,-0.036349830181572784,1.5597188857990794
12,long-term,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.4791178417284083,2.8520012005621203,3.0397404665999828,2.8200258582013933,3.0497172433495265,2.9378192296820425,4.296901403441397,1.742397390482397,3.1689130476868965,-2.6016832689780065,-1.89821175472286,-4.94011758567731,-0.8155252454110651,270.0,-3.378466697460331,302.0,-0.34090801647298496,-0.1977160427874063,0.1019212369179403
12,long-term,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.58991311660875,3.1885587723066613,2.5755913759296853,5.70634047220189,3.4192728620565385,2.6387426795657904,2.9795956666399896,0.08131916516359362,-0.2952692891573043,-0.4946900971529639,-1.58896038399316,-4.306685853938167,0.6006816412083857,242.0,-3.2800623628156873,218.0,-3.11642735559314,-0.23071408974987717,-0.0631513036361051
12,long-term,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.700492401161085,3.23174042141677,2.407636977761733,3.971871792641554,3.464468083719669,2.4615915708339324,3.6998596474257783,1.5186936977105918,2.4954679577352588,-1.7569684452940215,-1.2346239725579828,-5.344427021250536,-0.5215087551991733,276.0,-4.00773775042692,248.0,-0.27137939148046897,-0.23272766230289887,-0.05395459307219941
12,long-term,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.7280217941664335,1.0146873154369398,1.4080905561623258,0.916864600949424,0.9730967760178124,1.5376214264204997,2.510157434594856,0.2617250607922609,-0.7251761213267787,-1.4515205948483292,-2.0562546775371504,-3.3987701011124853,-1.304879905928355,218.0,-3.1977996676977547,246.0,-0.18884280678299048,0.04159053941912738,-0.1295308702581739
12,long-term,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.2862189503953037,1.779970453774613,2.8347385222389065,1.5770738189482565,1.9009413491652118,1.9952156283877351,3.6554184019901816,1.7752700567726316,3.5336662998485493,-2.7128689227609577,-2.5407981457658253,-4.352927996825928,-1.135893461544081,356.0,-2.447272118546836,302.0,-0.29085486855295284,-0.1209708953905988,0.8395228938511714
12,long-term,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.5455077248911335,2.905988425625797,1.2651150394066677,6.766444919315835,3.1342454003526146,1.3082082908331003,3.438719097299428,1.1416787140878517,1.3502430882735712,-1.2620156661498343,-1.590213260975213,-5.987934894496715,-0.12950708037042902,228.0,-5.145040003753631,242.0,-3.2209371944247014,-0.2282569747268175,-0.04309325142643261
12,long-term,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",-1.2375851452602114,1.190710491793446,-0.3203224207704305,0.34466336953220045,1.3158959254171354,-0.3042849119746058,4.066819388968828,1.7630021890807843,2.980837150950812,-3.07727788055208,-2.8142279990005394,-5.770834682500419,-2.506779209000155,226.0,-4.721757765948285,244.0,-1.5822485147924117,-0.1251854336236895,-0.016037508795824718
12,long-term,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.998322791141233,2.218714098655526,0.6879215216722406,2.406120498969562,2.399534507017444,0.7937676911956443,4.232321535924903,1.487251117508268,1.7108292846062567,-2.212842058147943,-2.176678813820893,-7.013825183107745,-1.4205439646553852,228.0,-6.1284421860484395,246.0,-0.40779770782832925,-0.18082040836191826,-0.10584616952340364
12,long-term,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.4504632149947567,2.454644043481148,2.450686526674689,4.027620462644759,2.6061445519965734,2.5827845659714668,3.158870484342484,0.2889036583189692,-0.511477122001059,-1.5201152170001468,-1.644548436652411,-3.4607055917039804,-0.18377928241055386,210.0,-3.4893242537337286,246.0,-0.577157247650002,-0.1515005085154253,-0.13209803929677788
13,before,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.3362987725111095,5.368045737216381,5.7403911448246765,4.5072932534051064,5.468515489320533,2.0534391545379878,3.841191995302415,3.874046711761079,4.0420078208307215,-3.1134466823652915,-2.351759308844336,-4.965180124358718,-2.4306516639847455,200.0,-5.189102548468858,308.0,-0.17099448089399694,-0.10046975210415265,3.6869519902866887
13,before,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.857709657537637,5.842092894497172,3.1950063689326247,5.858484141315503,5.299112690840602,2.1159959852063825,4.565347154745568,2.529465462158977,2.0159227316313086,-2.177444117263118,-1.2355805311419834,-3.864951468616215,-1.382655648291492,386.0,-2.862160409317473,382.0,-0.0007744837778664859,0.5429802036565707,1.0790103837262421
13,before,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.51425947794572,5.89152651471761,6.305987128232187,6.730066218752057,5.5245719136867635,5.110120848974465,7.1559873730097845,4.001338888856908,3.326611130719685,-2.186210020405455,-1.8091250140548951,-3.854493625853873,-1.4535349966837345,304.0,-3.8177767174216664,330.0,-0.21580674080633688,0.3669546010308462,1.1958662792577215
13,before,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.4532216569830485,4.925574879550329,3.16449394595474,4.973950162096377,4.706985398960089,0.8055757501080075,3.710586214636937,2.0028299318784852,1.7585154299486403,-2.2112712615683243,-1.194532176708479,-4.070311812810487,-1.555413662971944,316.0,-3.558468562879641,390.0,1.4792714948866719,0.2185894805902393,2.3589181958467327
13,before,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.495419283116348,4.267537178630894,4.4912160378767645,5.340841257050592,4.3353037607895955,-0.5078033781568968,1.015677126625721,2.945617437911533,3.5034216710208432,-3.9168858322604314,-2.0912526836549143,-5.065771973089573,-3.4129819548574134,208.0,-5.924848295823984,306.0,-1.8454219739342435,-0.06776658215870146,4.999019416033661
13,before,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.980677451495064,5.661178388491442,4.7679981133058895,5.956864228155947,5.866034520046855,4.278315953169763,5.4615715286158535,3.90762308588285,3.2279627535532764,-2.5620807559901992,-1.2118399558669604,-3.858356493915581,-2.2370102764222395,306.0,-3.682838866540055,308.0,0.023813223339116618,-0.20485613155541316,0.48968216013612675
13,before,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.141545797987892,5.093248038758576,3.166088093346739,6.226071225305581,5.331258862247486,1.053482887627648,3.5587843863442385,3.8909547404872,3.4920138060085963,-3.4127906242982835,-1.5125138685647104,-5.298914125796626,-2.3549196929103413,222.0,-3.7887290751475673,266.0,-0.08452542731768986,-0.23801082348891,2.112605205719091
13,before,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.620575228568453,5.69070791793925,4.342592344480205,6.486131635749247,5.969172816459405,3.2610215529107456,4.910878409951399,4.356466787260128,3.480082317609316,-2.623532134825642,-1.4750812625126375,-4.862714430065843,-1.5233304380429733,220.0,-3.5795901192528063,268.0,0.13444359281920537,-0.27846489852015566,1.0815707915694595
13,before,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.315756693295895,5.647818194133639,3.037479741341123,6.026627404612481,5.39070566750293,1.5775166963739156,4.1127816398067765,2.4918835561178603,2.5594414725695933,-2.509783144948611,-1.4349316999315342,-4.312110774133257,-1.3043876698318762,276.0,-3.083353487643424,302.0,0.28912928868341403,0.25711252663070905,1.4599630449672074
13,after,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.746435034403692,7.059363272899183,5.631038658393622,7.024406783339515,7.255141194779201,4.33681061595696,5.934597978254532,4.9990777251945016,3.4945303713014333,-3.5473178762168307,-3.4397426506899653,-8.467015171310095,-1.9544223396530096,328.0,-6.789040466384228,298.0,0.7220282510641773,-0.1957779218800182,1.2942280424366617
13,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.433717916199671,6.7003422646527815,6.72012656819413,4.873352571763204,6.830684143049402,5.848703717200715,1.9899776824760889,3.049241649257405,4.310271352955021,-1.357703900328174,-2.2900232112542964,-4.0931461076878,-0.08886888427725048,352.0,-3.1326652962164556,298.0,1.5603653444364678,-0.1303418783966208,0.8714228509934143
